text;polarity
Aguante Trump;1
El zurdaje argentino aun asi defiende a corea del norte.;-1
Socialismo en China o Corea del Norte? Estas muy mal informado o padeces una seria confusion ideologica... quizas ambas cosas;-1
Jorge es una figura que honra a los latinoamericanos. 30 anos mas en Univision.;1
Gente como esta payasa es la que pone en peligro el futuro del pais. Votar por Jill Stein o limpiarte el trate con tu voto es lo mismo. Cuando la gente se hace tanto la idealista y se olvida que vivimos en un mundo real es lamentable.;-1
Es lo unico que no hace con la vagina (porque por lo visto la usa hasta para hablar la guarra);-1
steven siempre a tenido un carino por rusia...ya que son abuelos eran de rusia y emigraron a los EEUU y se merece la nacionalidad;1
sube la luz sube la gasolina sube el dolar y bajan los wilos a ver como chinga su madre el America 😜;-1
El aire es gratis, por ahora.....;-1
estan jugando es una mina, sino despues saltan violencia de genero!;-1
ajajj truchisimo;1
Pero lo que evitarian seria a los equipos que salgan primeros en los grupos no ganados por equipos espanoles. Asi como no pueden cruzarse equipos del mismo pais tampoco pueden cruzarse primeros o segundos clasificados entre si. Primeros contra segundos es, entonces al ser segundo solo juega con los primeros, y evitaria a equipos mas fuertes. Igual es todo suposicion que quiera ser segundo.;0
Como van a comparar el animal de chavez y el vejestorio de fidel con TRUMP, siendo que este ha echo fortuna con negocios legales(con evacion pero legales) en cambio el pajarito a punta de coca y corrupcion volvio a su familia de las mas pobres en una de las mas ricas de venezuela y ni hablar de fidel uqe tiene esa nacion en los anos 80s...;-1
y Floyd?;0
Bien Donald!! para cuando uno que ponga los huevos aca...;1
Trump sera como el turco.. Nadie lo voto pero gano tres veces!;0
reitero, cualquier que gane va a joder al pais!, en una esquina tenemos a una asesina y en la otra a un demente, pobres de los gringos, tener que elegir entre SIDA o cancer!.;-1
/ ?vos crees que la hillary clinton esta capacitada para dirigir esta gran nacion que es usa ? es failmente manipulables por eso la eligio obama y su fracasada e hipocrita administracion la misma que pretende infiltrar el islam en el mundo , el que apoyo a los castro a cambio de nada el que apoyo al siniestro regimen irani , el que traiciono a paises con su politica fracasada , esa es la causa de su apoyo a la hillari y su sucia campana de desprestigio a trump ..;-1
Tremendos clasicos...jajajaja;1
generalmente ese es el problema, problemas de diseno con centro de gravedad muy alto... por eso crearon el control de estabilizacion cuando las SUV gringas gitantes se daban vuelta de la nada.;0
y hueones.;-1
No es en el primer giro el problema sino en el segundo. La inercia empuja al vehiculo a desplazarce y es una tecnica usada a menudo en rally para entrar cruzado en una curva cerrada. Aparte del centro de gravedad, claramente la suspension disenada para off road no la ayuda en esta maniobra.;0
Este es el peor lider que ha pasado por la U , un hocicon que no respeta ni asus propios colegas . Esta viejo y tiene lesiones de viejo, terminara jugando en tricolor de Paine. Cuanta plata se ha llevado el maricon y se queja. Quiere un monumento;-1
"Yaaaahhh cuidado que no te pague con cheque pues sera ""chirimoyo""";-1
mayor tasa de asesinatos? donde estan esas estadisticas?;-1
Jugar al empate es lo ultimo que debe expresar un estado de derecho.;0
Me gustaria ver a una de los protagonistas de Preciosas, Loreto Aravena que pudiera estar con otros actores y actrices en la proxima vespertina de Canal 13 que comenzaran a grabarse este fin de ano y que comenzara a emitirse en Marzo del otro ano. Y los otros quedaran en la proxima nocturna del 13 que sucedera a Preciosas y que tambien se comenzara a grabarse este fin de ano y se comenzara a emitirse el primer semestre del ano que viene.;1
En tus suenos....;-1
"""El animal mas miedoso en este mundo, es el inversionista""como decia Rocheffeller y podriamos agregar tambien que es el que tiene ""mejor olfato"". Ya se vislumbra que vuelve Pinera el 2018, a RECONSTRUIR este pobre pais...... rescatandolos del abismo economico que noa tiene este gobierno. ""ESTAMOS COMO EL AJO NOS 17 MILLONES EN LA CADA CESANTES""....";-1
Y por que las Afp. No suben??;0
Pienso lo mismo;0
El sistema electoral de USA es sumamente discriminatorio, porque los candidatos se enfocan en hacer su campana en los estados donde tienen mayor voto electoral. Eso produce desanimo y abstinencia. Es mas importante elegir a los candidatos al congreso que a los candidatos presidenciales. Quien salga electo presidente, se tendra que atener al congreso.;0
UUUffffffffffff....hasta la cintura se veia el traje de bano, el resto desaparecio entre esas cachas y no lo volveremos a ver jamas;1
Rene: opina sobre la nota porque no nos interesan tus resentimientos;-1
nunca tan belico si xD ... 6.4 app debio haber sido;0
Este APLAUSO es para @MarianaZuvic y todos aquellos que lucharon para que ningún representante en el PARLASUR cobre… https://t.co/lfsrPfzoIL;1
passa coca cola que sai a ferrugem﻿;1
Estoy de acuerdo, con bajar la duracion de minutos, los que vivimos en Valparaiso tenemos otras prioridades, como sacar la basura en las calles, Si usted no es de Valparaiso NO OPINE!!!. QUEREMOS UNA CIUDAD HERMOSA SIN DELINCUENCIA, LIMPIA. MEJORAR LOS TERMINALES DE BUSES, DARLE IMPORTANCIA A LOS CERROS. MOSTRAR UNA CARA HERMOSA A LOS VISITANTES QUE LLEGAN POR MAR. ILUMINAR LOS EDIFICIOS PATRIMONIALES. DARLE VIDA A NUESTRAS PLAZAS. HAY MUCHO QUE HACER EN VALPARAISO PARA DARLE TANTA IMPORTANCIA A UN SOLO DIA.;1
Mesina es populista....el sabe que el sistema de reparto fracaso.En Europa, la cotizacion es sobre el 35% y las pensiones son mejores. Influye tambien el bajo imponible de los chilenos. Hay que buscar una salida Real, aterrizara y audaz.;-1
Ningun brillo, malobrimovich, nunca a sido nadie;-1
@Carmen_muller ..El triunfo de Bachelet se basó en la tontera humana, siendo así, Guillier puede ganar también;-1
Para los fach.itos pobres. leeanlo http://ciperchile.cl/2016/11/04/tras-40-anos-sin-lagunas-y-50-de-ahorro-voluntario-acusa-que-el-sistema-de-afp-igual-lo-perjudico/;-1
Donald J. Trump ya gano en la clase pobre y rica, solo NY y California gana Clinton... esos si muchos se van a tener que agarrar por que este Donald J. Trump es simplemente un pragmatico. y si te tiene que tirar corchazos no te va a tirar uno te va a tirar 10000 fabricas de corchazos. asi va a poner a todos los patitos en fila... el mundo es hijo del rigor como lo fue siempre.;1
otra web mas al servicio del imperialismo yanqui,en general no estoy en favor ni de los sionistas ,ni de los iranies (chiitas) y los paises del golfo(sunitas) asquerosamente son terroristas y con respecto a siria estoy a favor del presidente BACHAR AL ASAD legitimo gobernate y protector de los CRISTIANOS aun siendo musulman glaria este pueblo heroico.;-1
@Cooperativa GUILLIER o OSSANDON O FARKAS Y NO HAY MAS;0
Suerte que no lo mataron, porque asi funcionan estas mierdas de bolivianos, (sin el animo de ofender al pueblo hermano de Bolivia);-1
"El Sr.Lagos hablando de dictadura?Que raro,no le escuché nada cuando se supo que su Partido le puso la poruñita al Yerno del ""dictador"", no?";-1
No culpen a NO+AFP que los encapuchados se infiltren. Esos hijos de perra van donde nadie los invita. Como sus padres son resentidos sociales con cabezas sin seso...;-1
Es que no puedo creer que existan Chilenos este de acuerdo con este sistema que fue creado por la derecha y modificado para abusar por los de izquierda, sistema abusivo y por ultimo todos tenemos derecho a escoger y no que nos impongan lo que tenemos que hacer!!;-1
No existen los Milagros..!!! ............Si la gente NO PUEDE AHORRAR..........sera con PLATA del RESTO de los Chilenos que se DEBERA ....Regalarle Pensiones..!! ........Mientras MAS BIENES PUBLICOS y/o PRIVADOS destruyen.....MENOS PLATA existira para Regalarle Pensiones a los que No Ahorran..!! PUEDEN HACER UN Plebiscito y GANARLO.....pero ....REGALARLE PENSIONES a los que NO AHORRAN....sera una CARGA TRIBUTARIA a TODO el RESTO que si Ahorra..!!;-1
Y este instituto tendra la objetividad de velar por los que sufrieron el atentado o solamente por los que lo realizaron?;0
Hay que puro verlaaa!! estas producciones inglesas son espectaculares.;1
Deben hablar con Lagos, es el el que esta gobernando,......hace tiempo.....;0
La Presidenta esta metida en un cajon parece. En Europa y USA , vemos a los Presidentes , Primeros Ministros , Reyes , siempre apareciendo en forma continua , y conversando con la prensa de los acontecimientos del pais , y aqui . Es habitual que haya una Presidente o un Presidente de verdad , vivo palpable , opinando , dando la cara , asumiendo , y no escondido. Es vergonzozo como la Sra Goic , solicita conversar con la Presidenta ., siendo que son de la misma coalicion , o sea tambien esta fondeada para ellos y les envian a Diaz y a Eyzaguirre a las reuniones, bien buena!!! Estamos cada dia peor.;-1
Esa es la respuesta? Para decir eso podria haberlo contestado el mismo dia.;0
"Quiza seeea zurdo. Y cual es el problema?Postulate tu entonces como vocero.-Y aun no lo hechan.- Esterate bien y dejate de ller dirios derechistas.-Di aqui porque ""lo echaron"".-Si es verdad no te pasara nada.-Si es mentira. la querella por injurias y calumnias no te la saca ""naiden"".-";-1
Seria muy bueno que si alguien se equivoca y mete las patas, no le eche la culpa a los demas y menos hacer creer que son inocentes y arrastrar a su entorno y en algunos casos a su pais, como en el presente caso. Me extrana en el caso de los Argentinos, por que ch... nos endilgan sus culpas si al final fueron ellos los que jugaron muy mal, digo me extrana porque son gente derecha y responsables y asumen con coraje sus propios errores;-1
La multigremial, los camioneros y la forestal?No les creo nada de nada.-Les debe haber tomado un poco de tiempo en contartar palos blancos y redactar panfletos y atribuirselos a los grupos mapuches.-RECOMENDACION: Cansados de ello? Vayanse de una vez por todas.-;-1
@veronicablas1 Q esperanza para el pueblo de s pais y para el mundo ni hillary ni trump opción @DrJillStein;-1
M.A.M.O.N, el corto uruguayo que muestra a Trump como un robot apocalíptico atacando a los latinos https://t.co/RZ6SkkBIhl;-1
lol when trump talks about change he means quarters dimes dollar bills, what ever you have just for him, americana great casino, just for him... hell of a plan!!!﻿;-1
Salio el payaso del gobierno a dar pena que espantoso pobre de Chile el pueblo nada a aprendido de nuestra historia reciente;-1
Denle el poder a los demagogos y veran...;0
Informate sera mejor, por ultimo lee la noticia.;-1
y porque??? porque algunos senores no les parece bien lo que funciona decentemente y no lo toca el Papa Estado...sistema de reparto...hasta cuando con la misma cancioncita, si vamos a reparto el pais lo quiebran..eso es lo que deben querer estos apatridas insoportables e irresponsables..como alguien dijo por ahi mi plata no me la toca nadie..Sr Messina, de bajo de que piedra salio usted..huele a partido comunista o descolgados de la ultraizquierda anarquica que quieren ver a Chile en el suelo...y cuidado, son poco y persistentes.Lo muy malo, es que hay una tropa de ignorantes que los sigue y creen que estos vendehumos les van a conseguir pensiones mejores cotizando lo mismo, sin cotizar o con lagunas...POPULISMO..mal pronostico si el gobierno pesca a estos tipos...;-1
si..le debe doler un poco...dejen de joder!!!!es como que uno pierda dos pesos de su sueldo!;-1
La democracia segun los zurdos es que ellos gobiernan para siempre. Muy curioso concepto de democracia tienen estos animales.;-1
Video: Atacan empleados de Ricardo Monreal directamente a staff de Cuarón via @reforma https://t.co/0mve3luvDV;-1
Si hubiera un sistema de transporte eficiente y seguro, no habria problema, pero............el transantiago......;0
Yo estoy obligado a usar el transporte publico... ya que ne robaron y desmantelaron mi vehiculo;-1
Y la hija, otra que bien baila.;1
Debe estar llorando como loco, usando billetes de 100 dolares como panuelitos descartables.;0
@SierralopezJuan cuando se retan para combatir el desempleo, la inseguridad,habitantes d calle, huecos en la capa asfáltica, y mucho mas;-1
Periscope anuncia máscaras de Hillary Clinton y Donald Trump https://t.co/oFM2XvWTOP por @GeeksRoom;0
Así amanecen las encuestas rumbo a La Casa Blanca hoy. Clinton tiene una ventaja ligera sobre Trump. https://t.co/LmfmaAzRZ0;0
She needs to come to heal.﻿;0
"Solo pedir a EMOL mas calidad en su titular: No es ""una nueva forma de comprar"", es una nueva forma de comparar";-1
Aprovechen el vuelo y sigan con Evo, que tambien los hace ser la verguenza del continente.;-1
Como cualquier pais bien administrado el estado tiene la obligacion de apoyar a los mas desvalido y no hacerse el leso. Los que no han tenido suerte en esta vida por cualquier motivo debe se ayudado, pero no con estas revoluciones raras de estos aparecidos que solo quieren llegar al congreso a costa de los demas.;-1
Que impotencia mas grande , estoy mirando las noticias de la TV y es increible como 30 o 50 delincuentes encapuchados hacer y deshacen en nuestro pais sin que el gobiernoh aga nada por terminar con el vandalismo en las calles;-1
Francia se une al boicot de los productos alimenticios de Monsanto. Mira la lista completa - https://t.co/xzWOa5oGxp https://t.co/MQCEQsh51t;0
@FOJIChile y sename????????;0
¿Cuál se vende más? La Fiat Toro o la Renault Duster Oroch #MotorTrend https://t.co/kulyR0phJF;0
El nuevo Chevrolet Camaro ZL1 supera con creces a su anterior generación con motor V8 supercargado con 650 caballos… https://t.co/xwAUs31Ubd;1
@mbachelet @luismessina1 Const. establece q debe existir una ley de Quórum calificado, pero los legisladores modificaron AFP perjudicando;0
@Banco_Falabella al parecer su sac en sucursal el faro no quiere trabajar, que chica más complicada.;-1
@m_bachelet @ManuelEmepece y viven de su miserable sueldo.....jajaja;-1
@ahoranoticiasAN DONALD TRUMP ES UN DELINCUENTE. HITLER PUDO SER PRESIDENTE. BACHELET LAGOS . CON PERSONAS DIABOLICAS DEMOCRACIA ES ILUSION;-1
En un país medianamente serio Mesina estaría preso pero el Chile de Bachelet no es un país serio;-1
"#smptweettest #ImWithHer "": Primeras reacciones en la UDI con la reanudación de relaciones entr";0
#F1 #Renault habría decidido renovar a #Magnussen para 2017.... tal y como están las cosas, parece buena elección..… https://t.co/vNN6UWnEa2;1
EN LA MONEDA SOLO QUEDAN UNOS POCAS RATAS, LA NUEVA MAYORIA YA MURIO!!;-1
"Carlos Slim dice que ""triunfo de Trump destrozaría la economía norteamericana"" y que dice del triunfo de Peña, por… https://t.co/f8hEv9Bnem";-1
A 4 días de la elección buenas señales económicas: se crearon 161.000 empleos y desempleo cayó a 4,9% https://t.co/20UUzVUX2s;0
colaboren con el desempleo gatos https://t.co/CRoqKsugqy;0
Mientras la delincuencia crece en #Chile, un abuelo intenta detener a un asaltante. Pero termina reprimido en el pi… https://t.co/YEsLozOCzH;-1
Hillary is a war criminal. It will all come out in the end.﻿;-1
Holy Fuck Shit Jesus hail TRUMP! Hang the corrupt government and the rest of them bastards!!!﻿;-1
RT MexicoEnImagen: Paseo de la Reforma. https://t.co/BQXVI8O6Mc;0
por eso le doy la razón a Zizek para votar por Trump Clinton es el verdadero peligro https://t.co/m3hItFc0cA;0
Julian Assange: Los países promotores del Estado Islámico patrocinan la Fundación Clinton https://t.co/8baFA8QDZL;0
#SIGUEMEYTESIGO Donald Trump gana terreno en los últimos sondeos y recorta la ventaja de Hillary Clinton https://t.co/DywH5X5UuI;0
II DIPLOMADO EN DERECHO PENAL TRIBUTARIO en Marriott Mexico City Reforma Hotel 04/11/2016 https://t.co/lZjDFxHMNA;0
¡¡¡ESTE SÁBADO!!! 5 DE NOVIEMBRE ARENA VERACRUZ, LEYES DE REFORMA En punto de las 18:00 TINIEBLAS JR.... https://t.co/ofjclqUPxC;0
"RT #LookingForNews.&gt;&gt; DOLAR TODAY [FOTO] ""El Dalai Lama reza por ti Leopoldo López y por Venezuela ¡NO TE HA OL... https://t.co/jmGz7XvvrT";0
El primer Cruze Hatch - Dos Opiniones | Chevrolet https://t.co/oiuLHGBHh8;0
por favor ayuda se robaron vehículo chevrolet aveo LS Blanco placas CMR695;-1
PHOTOS: Ambode Launches Lagos Global On TV https://t.co/rJGR6dy8S1;0
Lagos no......Otro si ... tenemos que encontrarlo... https://t.co/5gvoeH16RE;-1
Jajajajajajaja que manera de cagarme de risa con este crack loco, con esta parte me meo 😂😂😂 @MatiasPonceYT https://t.co/cjpvwA5TaB;1
"RT chileconvoca: Los 4 fantásticos: Formalizarán al alcalde Olavarría #UDI y ex alcaldes; Plaza #RN, Sabat y Vitto… https://t.co/dIaUMgeSIn";-1
Donald Trump busca votos en 'zona de Clinton' https://t.co/OX593gVog8 https://t.co/U7VFR0qzPI;0
Buen día, país rico en flora, fauna, oro, petróleo, desempleo, violencia, desaparecidos y prófugos. Buenos días, mi México, lindo y querido.;1
¡Importante! Mire las carreras con más y menos tasa de desempleo en España https://t.co/W3JrXawM4B https://t.co/lH4leExxXg;0
Y porque los descargaron en Iquique y no en Sn Antonio o Valparaiso??? Mas millones tirados a la basura. Vaya intel… https://t.co/6hFyykcGkz;-1
He decidido radicalizar movimiento #NOMasAFP ..... xq así mi compañera Camila Vallejo llegó al Parlamento elegida p… https://t.co/m4cKRxadqk;-1
StarCraft II El Próximo Reto de la Inteligencia Artificial Google que Conquistó el Juego de Go https://t.co/YGHMjYqFkU #tecnología #feedly;0
En Puebla aumenta delincuencia y se desatan linchamientos https://t.co/Grx9W4p2DL;0
Fono Niños 147 de #Carabineros: Atiende en forma segura a menores víctimas de maltratos, abusos sexuales y vulneración a sus derechos.;0
Video #Ruta5 Norte Camión cargado con radiopatrullas de Carabineros Nuevas, se incendia @Radio_Emergenci… https://t.co/iJ7B9DnRdg;-1
Yo me meo con estas cosas 😂😂😂 https://t.co/H1F5GqU4q2;1
@DavidBayon ya c ya, sale hasta en DaVinci Code :') es que es demasiado precioso estoy que no meo;1
pero q me meo JAJJAJAJAJA https://t.co/sQRjRPqyaS;1
@m_bachelet Don Quijote es uno. Al weón chico no lo conozco.;-1
Día completito para Andone. Golito, robo de todo el cobre de Los Cármenes y pa casita https://t.co/TIP24eUHVb;-1
Parece que el Ex Ministro de Minería, con muy mal ojo APOYANDO a Lagos, SE VA A QUEDAR cesante.. Cagó Lagos.. EL T… https://t.co/Lxcg3mdgua;-1
Cagó Ossandón. En primarias no tiene ninguna posibilidad. Piñera-Guillier va a ser (a menos que Lagos logre un milagro);-1
Ira me meo @rociosjunquera yo el dia de mi cumpleeee https://t.co/LX4Wl0NF7O;1
@prettybiru MEO DEOS QUE HORRO;-1
Clinton aventaja a Trump a tres días de las elecciones https://t.co/K2M2WrIHXC;1
Correa solo habla de paraisos Fiscales para desviar el tema que agoniza al pueblo DESEMPLEO #Enlace499;-1
Clinton is just like a disease, anytime someone is around her, they need immunity!﻿;-1
[+VISTO] Camila Vallejo respondió a las críticas que recibió por llevar a su hija al Congreso… https://t.co/q14g8MJnfs;0
el señor mira todo el ara justicia x todos los q padecen injusticias.hoy invita Dios.aceptarlo cmo nuestro único señor y salbador.Y acompañado de arrepentimiento de nuestros pecados.el los ama a todos.x algo murió y pago x nuestros pecados.yvrecusito x lo mismo para darnos vida eterna y por q no quiere q ninguno se pierda más tenga vida eterna.el aplauso es para el Rey de Reyes.Y Aleluya y gloria a su poderoso nombre Jesús!!!!!!﻿;1
@memobarba y en un pais donde la delincuencia y el crimen inicia en el gobierno urge una limpia como en #Singapur https://t.co/433rAdAKAy;-1
Conociendo un poco más a @jvanbiobio en el desayuno de la UDI, invitada por @jacoloma Me cayo bien ella, saqué un p… https://t.co/7sM12GXI8P;1
Que quiere la negra sucia esta aborto de mono;-1
Alguien que me diga cuanto esta saliendo el dolar ahora;0
Jajaja, Alejandro Guillier le está volando la raja al csm del Ricardo Lagos,... entiende Lagos nadie te quiere https://t.co/ZChSQ006DT;-1
NICA VUELVO A VOTAR X LAGOS!!!MUCOS VIMOS EL PROGRAMA TOLARANCIA 0 DURANTE ANOS... Y SABEMOS QUE GUILLIER SE MOJA EL POTITO EN VIVO Y EN DIRECTO...;-1
Un dato malamente omitido: el sufragio en EEUU no es obligatorio. El 70% de los votantes no vota por ningun mecanismo ni via, pues considera que no sirve para nada.;0
Claramente hay gente chismosa envidiosa que habla sin tener la menor idea! Con la carta se demuestra que Cara no necesita un casting, ella es increible y regia!!! La admiro.;0
Muy pero muy interesante noticia, pateticos, y el editor de emol ??? Le pagan a este tipo??;-1
La informacion corresponde a las empresas afiliadas a la Achs, no representan para nada la realidad nacional...;-1
Pobres. Tienen una dirigencia politica, social, deportiva de bajisimo nivel.;-1
Dedicate a payaso de circos...Gil fome.;-1
Así aconteceu o caso que condena o Sergas por neglixencia nun #aborto ás 22 semanas. Cóntao a protagonista https://t.co/TeLUDjkKwW;-1
no te preocupes ya va a venir un DC que se encargue de hacer eso jajajaja;1
Santiago casi irrespirable.;-1
Todos unos genios estos futbolistas. Un punto tambien a emol por las citas para nada obvias.;1
Esta bien pero Chile no pierde en Colombia desde el 2001. Asique Colombia se hace fuerte contra todos memos Argentina, Chile, y uno que otro que por ahi se me escapa.;0
"2_____?A quien realmente le sirven las AFP si no estan cumpliendo su objetivo principal? ___Lo que no se cuenta, es que el objetivo real de este sistema poco tiene que ver con las pensiones. Las cotizaciones de los trabajadores que administran e invierten las AFP se han transformado en el principal combustible del ""modelo"" economico chileno.___Para que se haga una idea, actualmente, las AFP invierten mas de US$31.000 millones en 10 Bancos que operan en Chile. De esta forma -y sin que nadie les haya preguntado-, los trabajadores chilenos, a traves de sus cotizaciones, terminan financiando a los bancos de los grupos Luksic, Matte, Yarur, Saieh o a grupos multinacionales.___Paradojicamente, esos mismos trabajadores, cuando piden un credito de consumo a estos bancos, deben pagar tasas de interes anuales que pueden superar el 20%, 30% e incluso el 40%.";0
Jennifer, estas linda, de aqui te mando besos en los cachetes, ya tu sabes... esperame que ya llego.;1
Cuanto habra pagado Trump a Jeff Fager, presidente de CBS news para invertar esta noticia?;-1
Gana Donald trummp;1
otro que no tiene la mas minima idea y sin embargo opina;-1
Esta ganando Trump. :D;1
Jose Manuel Caceres , me parece que no es que Churchill las entrego, sino que Stalin se las agarro. Saludos.;0
Sr y Sra Smith;1
La cara de susto y desesperacion que tienen los Usureros Wall S. y OppenJaime no tiene PreciooLas encuestas mediaticas no tienen ningun valor, recuerden que segun ellos perdia el Brexit, recuerden como en Colombia los encuestadores pendejearon a Santos o en Argentina cuando decian que Macri ganaba por 9 puntos y gano por 200 mil votos.Las encuestas serias dicen que gana Trump en un 75 % hay una posibilidad menor que ninguno consiga la cantidad de electores. entonces el Congreso americano nombrara Presidente a Paul Ryan.-;0
chauuu inMADURO!!! chau populismo Berreta de America Latina! chauu! cahuuiu! populismo = ch0rros = corruptos = cancer;-1
Bueno, si hubiese vivido en Argentina hubiese visto una mujer presidiendo un pais durante ocho anos pero hubiese muerto por falta de insumos medicos o en un incendio ocasionado por una vela en medio de un corte de luz.;-1
jamas van a admitir nada estos yanquis es una democracia muy rara la de ellos van derecho al fracaso;-1
Seria algo como... cria pinguinos y te saldran cuernos? Jaajja;1
Anita Moon Chalu yo diria que la nota tambien entraria..y yo te entro sin comentarios;0
Porque canta bien tiene derecho a opinar se todo? Una verguenza!;-1
Jajajajajaja!!;1
Nicolas Galian excelente!;1
"El tipo firma como ""El pueblo de Alemania"". O sea, el tipo se arroga hablar como si sus pensamientos representaran al 100% de Alemania.Es un arrogante, fanfarron y pedante. Mejor que se calle la boca.";-1
lo mismo pense yo, jejej;1
Sisi..., y vos te crees que leyeron miles de mails en menos de una semana...???;-1
Yo quiero una novia asi!!!!...;1
Desde Uruguay, que mal actuan, parece que jamas en sus vidas hubieran cojido, saludos desde Uruguay;-1
Comienza el horario de invierno...NO EL DE VERANO.;0
Si, tenes razon, he leido nuevamente y veo que corrigieron el error.;1
"Otro que usa los ""acting"" para hacerse la victima; ?habra aprendido de la ""falsa abogada"" como usar los medios para victimizarse?";-1
Una puesta en escena digna de Hollywood....a quien se lo quieren hacer creer? Este tipo esta rodeado de cientos de policias y le pasa esto?? Por favor...Un verguenza lo del Congreso cerrando las puertas por las pedorras eleciones de los yanquilandios....;-1
Barba sos un RHDUGP ojala algun dia pagues por todo el dano que hiciste a este pais;-1
En EEUU tambien.;0
"Y es que no teniamos de candidato a ningun ""politico mas preparado""...";0
Lacofia Luis Panicos: Aca tambien ganaba Scioli ?Y?;0
un guerrero de DIOS? q le mete mano y abusa de las Mujeres porque es Famoso? eso lo soporta y apoya la Biblia?;0
Me han llamado en privado y me han puesto el contestador de Homer Simpson... JAJAJAJAJ Manda un dolar a hombre feliz!;1
@7410ALBERTO Ya emprezaron con su paginita d Dolar Today y a incrementar los precios d la comida para crear caos en el pais;-1
"!Que tremenda barbarie han montado los desalmados golpistas junto a los parasitos concertacionistas en esta franja de gente humilde y trabajadora!. Literalmente hace mas de 40 anos vivimos una tirania interminable. Mas de la mitad de la sociedad de este pais hoy son simples sirvientes y esclavos; viven para trabajar y enriquecer a sus amos. Ni siquiera al pensionarse tienen dignidad: siguen siendo muertos de indigentes, entes que viven para trabajar como bestias para poder llevarse un pedazo de pan a la boca o seguir pagando deudas eternas y usureras.";-1
LO MAS SEGURO ES QUE ESTABAN VOLAOS.;-1
Ricardo Montero Garcia tambien puede ser que quien gane 100 millones (sin duda innecesarios) sea un espiritu pobre. yo creo que muchas veces eso es, porque quien acumula para su propio beneficio en desmedro de los demas, quien se aprovecha del trabajo de los demas para acumular (plusvalia, imagino que sabe, lo escribo para quien no sepa) es un espiritu extremadamente pobre. y eso tb es desigualdad. ojala todos nuestros espiritus rebosen de riqueza (y por supuesto no hablo en sentido mistico o religioso).;-1
Bueno, y este quien se cree?- orgulloso, egocentrico,cuadrado, rico - e idiota, como la mayoria de los ricos chilenos.Agarra un weon de estos y llevalo para la periferia de santiago, colocalo para hablar con un joven con los mocos colgando?! - el no va conseguir hablar, va a llorrar, se va a mear en los pantalones! - Los ricos chilenos de derecha no pasan de una manga de weones cagones que no entienden nada de gente y ni mucho menos de chile, la grande mayoria es completa y absolutamente cagada del mate, por este motivo, los patanes de izquierda les dan un bano.;-1
....puaj.......con el temblor las grietas del infierno dejaron salir a este ratero.;-1
Saavedra tuvo la oportunidad de dejar a Talcahuano como una comuna moderna y como un espejo si hubiera pensando en hacer proyectos de erradicacion y renovacion urbana, no hizo nada de ello, y Talcahuano sigue luciendo tan anacronico y desmodernizado como antes. Como el horrible centro todo echado a perder, viejo, y son ritmo. En el tema de vialidad, logistico, la autopista Concepcion Talcahuano como siempre toda desfasada en el tiempo. Alcalde penca y ramplon por eso la gente lo saco por penca. Y lo que es peor cero inciativa de despejar y erradicar poblaciones aledanas a contaminantes plantas industriales, cosa en que Hualpen gano, con la erradicacion de la Poblacion 18 de Septiembre del cordon perimetral de Petrox. Puros weeertas pencas sin brillo e ideas.;-1
Por sus mutismos los conocereis................................San Guchito 123:321;0
Y lcanzo a arrancar gente con esa sirena??;0
Saquenle la chucha a ese poco hombre;-1
Simios;-1
La ley lo OBLIGA estimado, y lamentablemente puede usar la fuerza para ello. Los desordenes publicos estan tipificados como DELITO.saludos.;-1
Iba caminando por la calle y no senti nada XD;0
Creo que tienes razon, es mas bien una mutacion durante el desarrollo ... yo pensaria en causas ambientales, no en endogamia. Raro que Sans-Coma piense lo contrario.;0
"International Journal of Morphology - Registro de un Monstruo ... www.scielo.cl/scielo.php?pid=S0717-95022011000200034&script=sci_arttext... de V Hevia-Hormazabal - ?2011 - ?Citado por 7 - ?Articulos relacionados Int. J. Morphol. vol.29 no.2 Temuco jun. ... Valentina Hevia-Hormazabal; Victor Pasten-Marambio & Alonso Vega ... RESUMEN: Un especimen de siameses de tiburon azul, Prionace glauca, fue .... Segun la clasificacion general de Palomero et al., el ejemplar descrito en este estudio se adscribe a la categoria monstruos, ... ESTUDIO HECHO POR ALUMNOS DE BIOLOGIA MARINA , UNIVERSIDAD CATOLICA DEL NORTE, COQUIMBO";0
Ahora los argentinos van a decir que se recuperaron primero.;0
Y no seria mejor repartir las Utilidades que obtienen las Administeadoras con el dinero de los duenos (los cotizantes). El 2015 fueron de $ 486 mil millones.;0
?Hay mejicanos normales?, la verdad es que ni de turista iria a ese pais;-1
Puentes para que entren los ilegales y los musulmanes :D;1
Yo te contesto. Compre un depto en vina sector de agua Santa despues de recorrer mucho Valpo. Finalmente descarte el puerto por la suciedad de sus calles, curados y peleas por todos lados, carnavales exportados de Brazil pero con cero Glamour y muy por el contrario, la excusa perfecta para desbandarse en un carrete sin fin. Quieres que siga?;-1
El terrorismo tradicional pasara a ser ciber-terrorismo en el siglo XXI, la dependencia de los sistemas digitales es critica para nuestra sociedad.;-1
crack!;1
Basta con mirar como esta sudamerica para ver lo que hace el voto latino. Ademas, Univision!!! Es como decir que 678 pronostica que gana Cristina.;0
Senor Villalobos, usted parece ser inteligente, no le llama la atencion que la violencia surge justo cuando se cuelgan de la convocatoria de NO +AFP, la ANEF y la CONFECH?;-1
