text;polarity
@LGuillermodePab hay que ser optimistas ;1
Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!;1
@Ancar_Lol Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!;1
Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien ;1
@VicentMoreraVCF @kennysamuerto @LoboVCF vale, pero de Rodrigo yo espero poco y Nani es una puta incógnita como va a rendir. Falta un 9 ;-1
Hoy, en las desventuras de Albert Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso ;-1
@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete ;-1
Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal ;-1
@TartadeDurazno es lo que tiene ser un cereal ;0
"Cambiar ""El mejor sistema™"" y la educación médica en España será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap";1
@santizuza  vete buscandote un ayudante que sepa de medicina porque entre Digard y Riviere haras las cronicas desde la enfermeria ;-1
@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah, y quien ríe último rie mejor ;-1
@Alex_Dieer ya ves eh, estaban amargados ;-1
@SrHador No estoy de acuerd retwitteo cuando creo conveniente, pero aporto mi opinión citando y divulgando, y así seguiré  @EnekoHumor;-1
¡Hola @estrellalevante! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios! ;10
Yo mantendría que toby está vivo si no fuese por el tuit de keegs, por el insta de troian de hace unos días..... Esas cosas sabéis ;10
Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente? ;-1
Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales ;-1
@SnipShit_ Yo tengo un par, pero son sólo R ;10
@crisasanz claro, yo no digo que sea fácil... Para nada, yo llevo años intentándolo y será mi trabajo vital, pero quiero intentarlo ;1
@Chorraera FP lo tiene vetao ;0
"@CelopanYT en el último vlog, al título le falta una E en la palabra ""ENTRAS"" supongo querías poner ""ENTERAS"" ";10
Acabo de jugar en manual a PES 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, IMPRESIONANTE #PES2017 ;1
¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 :S Necesito jugar los 5 de golpe... Peeeero no hay tiempo ;1
Alguien sabe como o dnd comprar la camiseta roja de la Vuelta que llevan l@s trabajador@s de Carrefour? Gracias  #PelotónCarrefour;10
salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  ;1
@PanadesPb @DenebGabe @VeuCat @Rorschargos Que @tv3 es plural?? Cuantas horas, del otro idioma oficial, emite?, No es de todos los cat? ;-1
Más de lo mismo...esport3 dando un partido de 2ª B entre #rcde y valencia y no se cortan un pelo en decir que el far$a marca en Bilbao ;-1
@Txemacg @antoniosanto Yo lo hice en el cole ! Fuimos a trafico un par de días a aprender a circular con bici  (Colegio público);10
Marca el valencia B el 0-1 en la DANI JARQUE, hay que decir que jugamos con 1 menos por expulsión más que rigurosa de un defensor perico ;0
Mañana vuelvo a trabajar después de 15 días de vacaciones. Donde quedan los 3 meses de verano de pequeños?  #QueDuroEsSerAdulto;-1
@teldcc_xoxo nenaaaaaa viste como me va creciendo la enana ?? Se te extraña un buen wey..enserio  esas platicas nos falta...Gracias❤❤;1
@BigZetaYT @weastbrook Que yo recuerde mourinho ganó una liga,el barça dos,los dos una copa del rey y el barça se llevó una Champions ;10
@Zimlaar ¿Solo te preocupa el número de followers? Me lo imaginaba... jaja 😂 Ellos mismos piden que haga quedada ;0
@o_clinico y según tu ojo crítico  debe abrir toda la ciudad o solo zona puerto-anaga-plaza España?;10
1477. No pero porque apenas hay confi ;-1
Votado en este no en el otro ;10
Soy un chico muy perverso ;-1
Y tan amargado, porque no me lo chupan ;-1
la vida me tiene muy confundida ;-1
@MsVelouria21 Pero pero porque eres muy guapa ;1
@Caspitoo pero eso no es abstracto ;10
@DarkPortu ya ya pero aún así no me convenció ;-1
@DoloresParis Es que no, ya estoy cansado ;-1
Las mejores fotos son las que no se ven  ✨🌟;1
La verdad es que hoy tengo un buen día ;1
@LleonardPler ¡Ya ves! Eso es fundamental ;0
@ClaraNyanNyan y lo bonitas que las tienes? ;1
estoy contenta y cagadisima a la vez ;0
@LuciaNogueras entiendo que en el mal sentido? ;-1
@crtkftauryn que no en serio ;0
@LidiaWBlog que es un envidiosillo ;-1
@Ximnart ya, aún así... no me fío de la gente ;-1
Pero si eres mi pelado  @Slammactivao;0
Pos yo tambien estoy triste ;-1
Apagado o fuera de cobertura ;10
@Tidxs_ ay  mejor eso que nada no?;1
@WgWillyG el mejor bae que he tenido ;1
@LadyEternalSed son mucho más emotivos ;1
@SusanaTRuiz eres muy pero que muy inteligente ;1
Buenos días bbs qué tal yo mal ;-1
@fevafer tio no me lo recuerdes ;-1
Pero cada vez lo tengo más claro ;0
en serio, te amo @LeoDiCaprio ;1
No soy capaz de dormir ;-1
@CarolinaFTAM jo,es que es mortal ;0
@LadyGraphene a la próxima a ver si os veo ;10
Me están diciendo que era feo de pequeño ;-1
@iChuso Que ya ha empezado tio ;10
@LeprosaNoMas Y que sea yo es triste ;-1
los rts de Leila son los mejores ;1
@KOPURISTA Algo estoy haciendo mal ;-1
Joder tio pero porque tiene q pasar de mi ;-1
Tengo un imán para los ADC retrasados ;0
clrealy no es una indirecta ;10
Y mi tl ya está muerta ;-1
Es que es muy guapa ;1
@achocoblog oye, 7/8 no está nada mal ;1
Tengo un poco abandonado el tw ;-1
por qué tengo un nombre tan feo ;-1
Se me dan muy mal las despedidas ;-1
@remardifuck a mi ya se me fueron los 2gb ;-1
Es increíble y tal pero no , no voy a ir al TH ;0
Un AI The 100 sería lo mejor. ;1
Ya se que soy lo peor pero jo ;-1
Estoy nerviosa y no sé por qué ;0
En fin, yo no se ni para que me molesto ;-1
Bel para con el porno ;-1
A las 17:30 pillo el bus ;10
Es que es tan yo...Siempre estoy así ;0
hoy no me voy enfadada ;1
Desde cuando yo no soy cariñoso? ;1
Si ana está feliz, yo lo estoy ;1
¡Un día nublado no tiene que ser un mal día! ;1
soy una de las viejas ;0
Ay tío es que es tan perfecto ;1
Que no soy mas sociable ;-1
No se uno de los dos yaaa ;10
Hoy es un dia bonito ;1
Hoy me veo muy guapa ;1
Todo va de mal en peor ;-1
Tengo esto un poco abandonado ;-1
Pro no es muy estetico ;-1
Que triste y de todo estoy ;-1
Quien me ha llamado fea ;-1
Pero soy tan pobre que ;-1
Cerquita de los 4k de elo ya ;0
Hoy no es un gran día ;-1
Porque soy tan gafe porque ;-1
Hoy estoy un poco triste ;-1
a to esto, el tio de ono no ha venio ;-1
@ManuelDezGalian no, pero a las 7:10 si ;10
No me habéis curado el sad ;-1
Es que me lo como de lo bonito que es ;1
@IgnacioJurado a mi a las 8.15 que son las 7.15, no too bad ;10
Tio el final de sao ;10
@GeorgeBleach ya sé que es feo pero ;-1
Día poco productivo el de hoy ;-1
@_aliciagonzg uf es que es muy emo ;0
A ver qué tal el renacido ;10
que feliz voy a ser a las 3 ;1
Mal tengo que extudiar y tu ;-1
Tendréis hoy vídeo a las 12 y a las 15 ;10
Eso sí voy a ir muy muy lenta ;0
Con lo tranquila que yo estaba... ;0
Un NOSOTROS así de grande por hoy ;1
Se fue a Rusia tio ;-1
Tanto sad, tanto sad... Pues yo también estoy muy sad hoy ;-1
Por qué un partido a las 10 a.m. ;10
Me he distraído con La Voz ;10
están todos muy sad hoy no ;-1
Para mí mi mejor año fue el 2015 ;1
Hoy va a ser un dia muy largo... ;-1
11:11 que no me encuentre mal ;0
Es que son muy bonitas jo ;1
Que no jo que no soy tan irresponsable ;1
